t0	03/03/2016  18:20:48.266762
delta t	0.000200

time	Y
03/03/2016  18:20:48.912762	0.820312
03/03/2016  18:20:48.912962	0.837402
03/03/2016  18:20:48.913162	0.834961
03/03/2016  18:20:48.913362	0.849609
03/03/2016  18:20:48.913562	0.849609
03/03/2016  18:20:48.913762	0.852051
03/03/2016  18:20:48.913962	0.866699
03/03/2016  18:20:48.914162	0.866699
03/03/2016  18:20:48.914362	0.883789
03/03/2016  18:20:48.914562	0.883789
03/03/2016  18:20:48.914762	0.881348
03/03/2016  18:20:48.914962	0.900879
03/03/2016  18:20:48.915162	0.900879
03/03/2016  18:20:48.915362	0.915527
03/03/2016  18:20:48.915562	0.915527
03/03/2016  18:20:48.915762	0.917969
03/03/2016  18:20:48.915962	0.932617
03/03/2016  18:20:48.916162	0.932617
03/03/2016  18:20:48.916362	0.947266
03/03/2016  18:20:48.916562	0.947266
03/03/2016  18:20:48.916762	0.947266
03/03/2016  18:20:48.916962	0.961914
03/03/2016  18:20:48.917162	0.961914
03/03/2016  18:20:48.917362	0.979004
03/03/2016  18:20:48.917562	0.979004
03/03/2016  18:20:48.917762	0.993652
03/03/2016  18:20:48.917962	0.993652
03/03/2016  18:20:48.918162	0.993652
03/03/2016  18:20:48.918362	1.008301
03/03/2016  18:20:48.918562	1.010742
03/03/2016  18:20:48.918762	1.022949
03/03/2016  18:20:48.918962	1.025391
03/03/2016  18:20:48.919162	1.022949
03/03/2016  18:20:48.919362	1.040039
03/03/2016  18:20:48.919562	1.040039
03/03/2016  18:20:48.919762	1.057129
03/03/2016  18:20:48.919962	1.057129
03/03/2016  18:20:48.920162	1.059570
03/03/2016  18:20:48.920362	1.071777
03/03/2016  18:20:48.920562	1.071777
03/03/2016  18:20:48.920762	1.086426
03/03/2016  18:20:48.920962	1.086426
03/03/2016  18:20:48.921162	1.088867
03/03/2016  18:20:48.921362	1.105957
03/03/2016  18:20:48.921562	1.103516
03/03/2016  18:20:48.921762	1.118164
03/03/2016  18:20:48.921962	1.120605
03/03/2016  18:20:48.922162	1.132812
03/03/2016  18:20:48.922362	1.135254
03/03/2016  18:20:48.922562	1.137695
03/03/2016  18:20:48.922762	1.149902
03/03/2016  18:20:48.922962	1.149902
03/03/2016  18:20:48.923162	1.166992
03/03/2016  18:20:48.923362	1.166992
03/03/2016  18:20:48.923562	1.166992
03/03/2016  18:20:48.923762	1.184082
03/03/2016  18:20:48.923962	1.181641
03/03/2016  18:20:48.924162	1.196289
03/03/2016  18:20:48.924362	1.196289
03/03/2016  18:20:48.924562	1.196289
03/03/2016  18:20:48.924762	1.215820
03/03/2016  18:20:48.924962	1.213379
03/03/2016  18:20:48.925162	1.230469
03/03/2016  18:20:48.925362	1.230469
03/03/2016  18:20:48.925562	1.230469
03/03/2016  18:20:48.925762	1.245117
03/03/2016  18:20:48.925962	1.245117
03/03/2016  18:20:48.926162	1.262207
03/03/2016  18:20:48.926362	1.262207
03/03/2016  18:20:48.926562	1.276855
03/03/2016  18:20:48.926762	1.276855
03/03/2016  18:20:48.926962	1.276855
03/03/2016  18:20:48.927162	1.291504
03/03/2016  18:20:48.927362	1.293945
03/03/2016  18:20:48.927562	1.308594
03/03/2016  18:20:48.927762	1.306152
03/03/2016  18:20:48.927962	1.308594
03/03/2016  18:20:48.928162	1.323242
03/03/2016  18:20:48.928362	1.325684
03/03/2016  18:20:48.928562	1.340332
03/03/2016  18:20:48.928762	1.337891
03/03/2016  18:20:48.928962	1.340332
03/03/2016  18:20:48.929162	1.357422
03/03/2016  18:20:48.929362	1.357422
03/03/2016  18:20:48.929562	1.372070
03/03/2016  18:20:48.929762	1.372070
03/03/2016  18:20:48.929962	1.386719
03/03/2016  18:20:48.930162	1.386719
03/03/2016  18:20:48.930362	1.386719
03/03/2016  18:20:48.930562	1.403809
03/03/2016  18:20:48.930762	1.401367
03/03/2016  18:20:48.930962	1.418457
03/03/2016  18:20:48.931162	1.418457
03/03/2016  18:20:48.931362	1.418457
03/03/2016  18:20:48.931562	1.433105
03/03/2016  18:20:48.931762	1.433105
03/03/2016  18:20:48.931962	1.450195
03/03/2016  18:20:48.932162	1.450195
03/03/2016  18:20:48.932362	1.450195
03/03/2016  18:20:48.932562	1.464844
03/03/2016  18:20:48.932762	1.467285
03/03/2016  18:20:48.932962	1.479492
03/03/2016  18:20:48.933162	1.479492
03/03/2016  18:20:48.933362	1.479492
03/03/2016  18:20:48.933562	1.496582
