t0	21/04/2016  17:04:53.439688
delta t	1.000000E-5

time	Y
21/04/2016  17:04:53.445978	-3.796387
21/04/2016  17:04:53.445988	-3.796387
21/04/2016  17:04:53.445998	-3.796387
21/04/2016  17:04:53.446008	-3.796387
21/04/2016  17:04:53.446018	-3.793945
21/04/2016  17:04:53.446028	-3.793945
21/04/2016  17:04:53.446038	-3.793945
21/04/2016  17:04:53.446048	-3.793945
21/04/2016  17:04:53.446058	-3.793945
21/04/2016  17:04:53.446068	-3.793945
21/04/2016  17:04:53.446078	-3.793945
21/04/2016  17:04:53.446088	-3.793945
21/04/2016  17:04:53.446098	-3.791504
21/04/2016  17:04:53.446108	-3.791504
21/04/2016  17:04:53.446118	-3.791504
21/04/2016  17:04:53.446128	-3.791504
21/04/2016  17:04:53.446138	-3.791504
21/04/2016  17:04:53.446148	-3.791504
21/04/2016  17:04:53.446158	-3.789062
21/04/2016  17:04:53.446168	-3.791504
21/04/2016  17:04:53.446178	-3.789062
21/04/2016  17:04:53.446188	-3.789062
21/04/2016  17:04:53.446198	-3.789062
21/04/2016  17:04:53.446208	-3.789062
21/04/2016  17:04:53.446218	-3.789062
21/04/2016  17:04:53.446228	-3.789062
21/04/2016  17:04:53.446238	-3.789062
21/04/2016  17:04:53.446248	-3.789062
21/04/2016  17:04:53.446258	-3.789062
21/04/2016  17:04:53.446268	-3.789062
21/04/2016  17:04:53.446278	-3.789062
21/04/2016  17:04:53.446288	-3.789062
21/04/2016  17:04:53.446298	-3.789062
21/04/2016  17:04:53.446308	-3.786621
21/04/2016  17:04:53.446318	-3.786621
21/04/2016  17:04:53.446328	-3.786621
21/04/2016  17:04:53.446338	-3.786621
21/04/2016  17:04:53.446348	-3.786621
21/04/2016  17:04:53.446358	-3.786621
21/04/2016  17:04:53.446368	-3.786621
21/04/2016  17:04:53.446378	-3.786621
21/04/2016  17:04:53.446388	-3.786621
21/04/2016  17:04:53.446398	-3.786621
21/04/2016  17:04:53.446408	-3.786621
21/04/2016  17:04:53.446418	-3.786621
21/04/2016  17:04:53.446428	-3.786621
21/04/2016  17:04:53.446438	-3.789062
21/04/2016  17:04:53.446448	-3.789062
21/04/2016  17:04:53.446458	-3.789062
21/04/2016  17:04:53.446468	-3.789062
21/04/2016  17:04:53.446478	-3.789062
21/04/2016  17:04:53.446488	-3.789062
21/04/2016  17:04:53.446498	-3.789062
21/04/2016  17:04:53.446508	-3.789062
21/04/2016  17:04:53.446518	-3.789062
21/04/2016  17:04:53.446528	-3.789062
21/04/2016  17:04:53.446538	-3.789062
21/04/2016  17:04:53.446548	-3.789062
21/04/2016  17:04:53.446558	-3.789062
21/04/2016  17:04:53.446568	-3.789062
21/04/2016  17:04:53.446578	-3.791504
21/04/2016  17:04:53.446588	-3.791504
21/04/2016  17:04:53.446598	-3.791504
21/04/2016  17:04:53.446608	-3.791504
21/04/2016  17:04:53.446618	-3.791504
21/04/2016  17:04:53.446628	-3.791504
21/04/2016  17:04:53.446638	-3.793945
21/04/2016  17:04:53.446648	-3.791504
21/04/2016  17:04:53.446658	-3.793945
21/04/2016  17:04:53.446668	-3.793945
21/04/2016  17:04:53.446678	-3.793945
21/04/2016  17:04:53.446688	-3.793945
21/04/2016  17:04:53.446698	-3.793945
21/04/2016  17:04:53.446708	-3.793945
21/04/2016  17:04:53.446718	-3.793945
21/04/2016  17:04:53.446728	-3.796387
21/04/2016  17:04:53.446738	-3.796387
21/04/2016  17:04:53.446748	-3.796387
21/04/2016  17:04:53.446758	-3.796387
21/04/2016  17:04:53.446768	-3.798828
21/04/2016  17:04:53.446778	-3.796387
21/04/2016  17:04:53.446788	-3.798828
21/04/2016  17:04:53.446798	-3.798828
21/04/2016  17:04:53.446808	-3.798828
21/04/2016  17:04:53.446818	-3.798828
21/04/2016  17:04:53.446828	-3.801270
21/04/2016  17:04:53.446838	-3.801270
21/04/2016  17:04:53.446848	-3.801270
21/04/2016  17:04:53.446858	-3.801270
21/04/2016  17:04:53.446868	-3.801270
21/04/2016  17:04:53.446878	-3.801270
21/04/2016  17:04:53.446888	-3.803711
21/04/2016  17:04:53.446898	-3.803711
21/04/2016  17:04:53.446908	-3.803711
21/04/2016  17:04:53.446918	-3.803711
21/04/2016  17:04:53.446928	-3.806152
21/04/2016  17:04:53.446938	-3.806152
21/04/2016  17:04:53.446948	-3.806152
21/04/2016  17:04:53.446958	-3.806152
21/04/2016  17:04:53.446968	-3.808594
21/04/2016  17:04:53.446978	-3.808594
21/04/2016  17:04:53.446988	-3.808594
21/04/2016  17:04:53.446998	-3.811035
21/04/2016  17:04:53.447008	-3.811035
21/04/2016  17:04:53.447018	-3.811035
21/04/2016  17:04:53.447028	-3.811035
21/04/2016  17:04:53.447038	-3.813477
21/04/2016  17:04:53.447048	-3.813477
21/04/2016  17:04:53.447058	-3.813477
21/04/2016  17:04:53.447068	-3.813477
21/04/2016  17:04:53.447078	-3.815918
21/04/2016  17:04:53.447088	-3.815918
21/04/2016  17:04:53.447098	-3.815918
21/04/2016  17:04:53.447108	-3.818359
21/04/2016  17:04:53.447118	-3.818359
21/04/2016  17:04:53.447128	-3.818359
21/04/2016  17:04:53.447138	-3.820801
21/04/2016  17:04:53.447148	-3.820801
21/04/2016  17:04:53.447158	-3.820801
21/04/2016  17:04:53.447168	-3.820801
21/04/2016  17:04:53.447178	-3.823242
21/04/2016  17:04:53.447188	-3.823242
21/04/2016  17:04:53.447198	-3.823242
21/04/2016  17:04:53.447208	-3.823242
21/04/2016  17:04:53.447218	-3.825684
21/04/2016  17:04:53.447228	-3.825684
21/04/2016  17:04:53.447238	-3.825684
21/04/2016  17:04:53.447248	-3.825684
21/04/2016  17:04:53.447258	-3.828125
21/04/2016  17:04:53.447268	-3.828125
21/04/2016  17:04:53.447278	-3.828125
21/04/2016  17:04:53.447288	-3.830566
21/04/2016  17:04:53.447298	-3.830566
21/04/2016  17:04:53.447308	-3.830566
21/04/2016  17:04:53.447318	-3.833008
21/04/2016  17:04:53.447328	-3.830566
21/04/2016  17:04:53.447338	-3.833008
21/04/2016  17:04:53.447348	-3.833008
21/04/2016  17:04:53.447358	-3.833008
21/04/2016  17:04:53.447368	-3.835449
21/04/2016  17:04:53.447378	-3.835449
21/04/2016  17:04:53.447388	-3.835449
21/04/2016  17:04:53.447398	-3.837891
21/04/2016  17:04:53.447408	-3.835449
21/04/2016  17:04:53.447418	-3.837891
21/04/2016  17:04:53.447428	-3.837891
21/04/2016  17:04:53.447438	-3.837891
21/04/2016  17:04:53.447448	-3.840332
21/04/2016  17:04:53.447458	-3.837891
21/04/2016  17:04:53.447468	-3.840332
21/04/2016  17:04:53.447478	-3.840332
21/04/2016  17:04:53.447488	-3.840332
21/04/2016  17:04:53.447498	-3.842773
21/04/2016  17:04:53.447508	-3.842773
21/04/2016  17:04:53.447518	-3.842773
21/04/2016  17:04:53.447528	-3.842773
21/04/2016  17:04:53.447538	-3.842773
21/04/2016  17:04:53.447548	-3.845215
21/04/2016  17:04:53.447558	-3.845215
21/04/2016  17:04:53.447568	-3.845215
21/04/2016  17:04:53.447578	-3.845215
21/04/2016  17:04:53.447588	-3.847656
21/04/2016  17:04:53.447598	-3.847656
21/04/2016  17:04:53.447608	-3.847656
21/04/2016  17:04:53.447618	-3.847656
21/04/2016  17:04:53.447628	-3.850098
21/04/2016  17:04:53.447638	-3.850098
21/04/2016  17:04:53.447648	-3.850098
21/04/2016  17:04:53.447658	-3.850098
21/04/2016  17:04:53.447668	-3.850098
21/04/2016  17:04:53.447678	-3.850098
21/04/2016  17:04:53.447688	-3.850098
21/04/2016  17:04:53.447698	-3.850098
21/04/2016  17:04:53.447708	-3.850098
21/04/2016  17:04:53.447718	-3.850098
21/04/2016  17:04:53.447728	-3.852539
21/04/2016  17:04:53.447738	-3.852539
21/04/2016  17:04:53.447748	-3.852539
21/04/2016  17:04:53.447758	-3.852539
21/04/2016  17:04:53.447768	-3.852539
21/04/2016  17:04:53.447778	-3.852539
21/04/2016  17:04:53.447788	-3.854980
21/04/2016  17:04:53.447798	-3.852539
21/04/2016  17:04:53.447808	-3.854980
21/04/2016  17:04:53.447818	-3.854980
21/04/2016  17:04:53.447828	-3.854980
21/04/2016  17:04:53.447838	-3.854980
21/04/2016  17:04:53.447848	-3.854980
21/04/2016  17:04:53.447858	-3.854980
21/04/2016  17:04:53.447868	-3.854980
21/04/2016  17:04:53.447878	-3.854980
21/04/2016  17:04:53.447888	-3.854980
21/04/2016  17:04:53.447898	-3.857422
21/04/2016  17:04:53.447908	-3.857422
21/04/2016  17:04:53.447918	-3.857422
21/04/2016  17:04:53.447928	-3.857422
21/04/2016  17:04:53.447938	-3.857422
21/04/2016  17:04:53.447948	-3.857422
21/04/2016  17:04:53.447958	-3.857422
21/04/2016  17:04:53.447968	-3.857422
21/04/2016  17:04:53.447978	-3.857422
21/04/2016  17:04:53.447988	-3.857422
21/04/2016  17:04:53.447998	-3.857422
21/04/2016  17:04:53.448008	-3.857422
21/04/2016  17:04:53.448018	-3.857422
21/04/2016  17:04:53.448028	-3.857422
21/04/2016  17:04:53.448038	-3.857422
21/04/2016  17:04:53.448048	-3.857422
21/04/2016  17:04:53.448058	-3.857422
21/04/2016  17:04:53.448068	-3.857422
21/04/2016  17:04:53.448078	-3.857422
21/04/2016  17:04:53.448088	-3.857422
21/04/2016  17:04:53.448098	-3.857422
21/04/2016  17:04:53.448108	-3.857422
21/04/2016  17:04:53.448118	-3.857422
21/04/2016  17:04:53.448128	-3.857422
21/04/2016  17:04:53.448138	-3.854980
21/04/2016  17:04:53.448148	-3.854980
21/04/2016  17:04:53.448158	-3.854980
21/04/2016  17:04:53.448168	-3.854980
21/04/2016  17:04:53.448178	-3.854980
21/04/2016  17:04:53.448188	-3.854980
21/04/2016  17:04:53.448198	-3.854980
21/04/2016  17:04:53.448208	-3.854980
21/04/2016  17:04:53.448218	-3.854980
21/04/2016  17:04:53.448228	-3.854980
21/04/2016  17:04:53.448238	-3.854980
21/04/2016  17:04:53.448248	-3.854980
21/04/2016  17:04:53.448258	-3.852539
21/04/2016  17:04:53.448268	-3.852539
21/04/2016  17:04:53.448278	-3.852539
21/04/2016  17:04:53.448288	-3.852539
21/04/2016  17:04:53.448298	-3.852539
21/04/2016  17:04:53.448308	-3.852539
21/04/2016  17:04:53.448318	-3.852539
21/04/2016  17:04:53.448328	-3.850098
21/04/2016  17:04:53.448338	-3.852539
21/04/2016  17:04:53.448348	-3.850098
21/04/2016  17:04:53.448358	-3.850098
21/04/2016  17:04:53.448368	-3.850098
21/04/2016  17:04:53.448378	-3.850098
21/04/2016  17:04:53.448388	-3.850098
21/04/2016  17:04:53.448398	-3.847656
21/04/2016  17:04:53.448408	-3.850098
21/04/2016  17:04:53.448418	-3.847656
21/04/2016  17:04:53.448428	-3.847656
21/04/2016  17:04:53.448438	-3.847656
21/04/2016  17:04:53.448448	-3.847656
21/04/2016  17:04:53.448458	-3.847656
21/04/2016  17:04:53.448468	-3.845215
21/04/2016  17:04:53.448478	-3.845215
21/04/2016  17:04:53.448488	-3.845215
21/04/2016  17:04:53.448498	-3.845215
21/04/2016  17:04:53.448508	-3.842773
21/04/2016  17:04:53.448518	-3.842773
21/04/2016  17:04:53.448528	-3.842773
21/04/2016  17:04:53.448538	-3.842773
21/04/2016  17:04:53.448548	-3.842773
21/04/2016  17:04:53.448558	-3.840332
21/04/2016  17:04:53.448568	-3.840332
21/04/2016  17:04:53.448578	-3.840332
21/04/2016  17:04:53.448588	-3.840332
21/04/2016  17:04:53.448598	-3.840332
21/04/2016  17:04:53.448608	-3.837891
21/04/2016  17:04:53.448618	-3.837891
21/04/2016  17:04:53.448628	-3.837891
21/04/2016  17:04:53.448638	-3.837891
21/04/2016  17:04:53.448648	-3.837891
21/04/2016  17:04:53.448658	-3.835449
21/04/2016  17:04:53.448668	-3.835449
21/04/2016  17:04:53.448678	-3.833008
21/04/2016  17:04:53.448688	-3.833008
21/04/2016  17:04:53.448698	-3.833008
21/04/2016  17:04:53.448708	-3.833008
21/04/2016  17:04:53.448718	-3.830566
21/04/2016  17:04:53.448728	-3.830566
21/04/2016  17:04:53.448738	-3.830566
21/04/2016  17:04:53.448748	-3.830566
21/04/2016  17:04:53.448758	-3.828125
21/04/2016  17:04:53.448768	-3.828125
21/04/2016  17:04:53.448778	-3.828125
21/04/2016  17:04:53.448788	-3.828125
21/04/2016  17:04:53.448798	-3.825684
21/04/2016  17:04:53.448808	-3.825684
21/04/2016  17:04:53.448818	-3.825684
21/04/2016  17:04:53.448828	-3.823242
21/04/2016  17:04:53.448838	-3.823242
21/04/2016  17:04:53.448848	-3.823242
21/04/2016  17:04:53.448858	-3.820801
21/04/2016  17:04:53.448868	-3.820801
21/04/2016  17:04:53.448878	-3.820801
21/04/2016  17:04:53.448888	-3.820801
21/04/2016  17:04:53.448898	-3.818359
21/04/2016  17:04:53.448908	-3.818359
21/04/2016  17:04:53.448918	-3.818359
21/04/2016  17:04:53.448928	-3.815918
21/04/2016  17:04:53.448938	-3.815918
21/04/2016  17:04:53.448948	-3.815918
21/04/2016  17:04:53.448958	-3.815918
21/04/2016  17:04:53.448968	-3.815918
21/04/2016  17:04:53.448978	-3.813477
21/04/2016  17:04:53.448988	-3.813477
21/04/2016  17:04:53.448998	-3.813477
21/04/2016  17:04:53.449008	-3.811035
21/04/2016  17:04:53.449018	-3.811035
21/04/2016  17:04:53.449028	-3.811035
21/04/2016  17:04:53.449038	-3.811035
21/04/2016  17:04:53.449048	-3.808594
21/04/2016  17:04:53.449058	-3.808594
21/04/2016  17:04:53.449068	-3.808594
21/04/2016  17:04:53.449078	-3.806152
21/04/2016  17:04:53.449088	-3.806152
21/04/2016  17:04:53.449098	-3.806152
21/04/2016  17:04:53.449108	-3.806152
21/04/2016  17:04:53.449118	-3.803711
21/04/2016  17:04:53.449128	-3.803711
21/04/2016  17:04:53.449138	-3.803711
21/04/2016  17:04:53.449148	-3.803711
21/04/2016  17:04:53.449158	-3.801270
21/04/2016  17:04:53.449168	-3.801270
21/04/2016  17:04:53.449178	-3.801270
21/04/2016  17:04:53.449188	-3.801270
21/04/2016  17:04:53.449198	-3.798828
21/04/2016  17:04:53.449208	-3.798828
21/04/2016  17:04:53.449218	-3.798828
21/04/2016  17:04:53.449228	-3.798828
21/04/2016  17:04:53.449238	-3.798828
21/04/2016  17:04:53.449248	-3.796387
21/04/2016  17:04:53.449258	-3.796387
21/04/2016  17:04:53.449268	-3.796387
21/04/2016  17:04:53.449278	-3.796387
21/04/2016  17:04:53.449288	-3.796387
21/04/2016  17:04:53.449298	-3.793945
21/04/2016  17:04:53.449308	-3.793945
21/04/2016  17:04:53.449318	-3.793945
21/04/2016  17:04:53.449328	-3.793945
21/04/2016  17:04:53.449338	-3.793945
21/04/2016  17:04:53.449348	-3.791504
21/04/2016  17:04:53.449358	-3.791504
21/04/2016  17:04:53.449368	-3.791504
21/04/2016  17:04:53.449378	-3.791504
21/04/2016  17:04:53.449388	-3.791504
21/04/2016  17:04:53.449398	-3.789062
21/04/2016  17:04:53.449408	-3.789062
21/04/2016  17:04:53.449418	-3.789062
21/04/2016  17:04:53.449428	-3.789062
21/04/2016  17:04:53.449438	-3.789062
21/04/2016  17:04:53.449448	-3.789062
21/04/2016  17:04:53.449458	-3.789062
21/04/2016  17:04:53.449468	-3.786621
21/04/2016  17:04:53.449478	-3.786621
21/04/2016  17:04:53.449488	-3.786621
21/04/2016  17:04:53.449498	-3.786621
21/04/2016  17:04:53.449508	-3.786621
21/04/2016  17:04:53.449518	-3.786621
21/04/2016  17:04:53.449528	-3.786621
21/04/2016  17:04:53.449538	-3.786621
21/04/2016  17:04:53.449548	-3.786621
21/04/2016  17:04:53.449558	-3.784180
21/04/2016  17:04:53.449568	-3.784180
21/04/2016  17:04:53.449578	-3.786621
21/04/2016  17:04:53.449588	-3.786621
21/04/2016  17:04:53.449598	-3.786621
21/04/2016  17:04:53.449608	-3.784180
21/04/2016  17:04:53.449618	-3.786621
21/04/2016  17:04:53.449628	-3.786621
21/04/2016  17:04:53.449638	-3.784180
21/04/2016  17:04:53.449648	-3.784180
21/04/2016  17:04:53.449658	-3.784180
21/04/2016  17:04:53.449668	-3.784180
21/04/2016  17:04:53.449678	-3.784180
